Symbol,Open Price,High,Low,Close Price,Total Traded Quantity,Total Traded Value,Date,Average Trading Price,SMA,EWMA5,MiddleBand,UpperBand,LowerBand,RSI,MFI,ForceIndex,ATR,EMV
HDFC,1985.0,2039.9,1983.1,2031.5,6591617,13319959804.0,19-Oct-20,2020.7423768705007,1972.73,1979.1389539203956,1972.73,2044.4119224072567,1901.0480775927433,89.61658954201809,86.78413801057148,460094866.5999997,50.57500000000016,9480.919586343973
HDFC,2025.0,2041.7,2004.05,2015.3,4733065,9569809331.0,20-Oct-20,2021.905325830091,1987.11,1991.1926359469305,1987.11,2058.2178898575926,1916.0021101424074,66.25946722764394,87.06164850712798,-76675653.00000021,47.225000000000136,26055.964662577833
HDFC,2030.0,2067.45,2005.35,2048.75,8166501,16717703468.0,21-Oct-20,2047.1072578084545,2000.89,2010.3784239646204,2000.89,2089.5109456054215,1912.269054394579,83.74985166949061,87.87740016329396,273169458.45000035,49.875,9666.586668423868
HDFC,2038.3,2063.0,2023.15,2042.55,5030745,10275855914.0,22-Oct-20,2042.611166735742,2019.9599999999998,2021.1022826430801,2019.9599999999998,2089.8762856564786,1950.0437143435208,70.25025253815052,88.14073520831393,-31190619.000000227,50.97499999999991,7786.095717489508
HDFC,2056.0,2067.9,2046.0,2059.7,3573911,7347820062.0,23-Oct-20,2055.960560293751,2039.56,2033.9681884287202,2039.56,2073.5088880524486,2005.611111947551,84.27388811609906,88.14654933880757,61292573.649999514,30.875,6894.851328289519
HDFC,2058.0,2083.95,2052.75,2073.35,4927520,10195074348.0,26-Oct-20,2069.007197941358,2047.9299999999998,2047.0954589524802,2047.9299999999998,2091.2779295929736,2004.582070407026,91.0155534177573,86.40859415148572,67260648.00000045,26.549999999999955,7860.237902630499
HDFC,2056.0,2064.8,2027.0,2041.35,4468948,9163074175.0,27-Oct-20,2050.3872891338187,2053.14,2045.18030596832,2053.14,2080.00823403198,2026.27176596802,30.23786060695258,79.603057317084,-143006336.0,34.5,-5885.398611615035
HDFC,2045.0,2045.0,1965.0,1968.9,4636738,9206559404.0,28-Oct-20,1985.5681740050877,2037.17,2019.7535373122134,2037.17,2117.940062523176,1956.3999374768239,7.514831173468465,73.20057005842739,-335931668.0999991,58.90000000000009,-44777.94192897565
HDFC,1941.25,1970.0,1927.3,1934.3,3463664,6744689282.0,29-Oct-20,1947.2700822019688,2015.52,1991.2690248748088,2015.52,2136.9015595549777,1894.1384404450225,4.374770036283991,64.9181796965276,-119842774.40000047,61.35000000000002,-70017.52504309798
HDFC,1930.0,1947.0,1906.85,1923.55,4322115,8322607584.0,30-Oct-20,1925.586798130082,1988.2900000000002,1968.6960165832058,1988.2900000000002,2120.701204208706,1855.8787957912948,3.473016122104724,64.35175122557354,-46462736.25,41.42500000000007,-44824.74666853046
HDFC,1916.0,2065.0,1916.0,2040.8,7635981,15233134583.0,02-Nov-20,1994.915202512945,1981.78,1992.7306777221372,1981.78,2095.106620879649,1868.453379120351,82.43821872246818,71.32576630582419,895318772.25,94.57500000000005,51935.92806478953
HDFC,2030.0,2139.65,2030.0,2130.95,8905106,18734281984.0,03-Nov-20,2103.7685552535813,1999.7,2038.8037851480913,1999.7,2172.732930391874,1826.6670696081262,92.22231026559425,73.71325461131114,802795305.8999988,129.32500000000005,120098.51873709974
HDFC,2111.1,2134.95,2056.4,2088.2,5214238,10906600958.0,04-Nov-20,2091.6960365061973,2023.56,2055.2691900987274,2023.56,2207.889886345102,1839.2301136548979,60.33962298430092,66.66443859037504,-222908674.5,94.09999999999991,66244.44636691948
HDFC,2106.0,2120.0,2084.3,2100.7,4117187,8642543843.0,05-Nov-20,2099.138038422836,2056.84,2070.4127933991517,2056.84,2219.3913672658496,1894.2886327341507,67.00942185579571,71.27580198450823,51464837.5,57.12499999999977,10979.729013557931
HDFC,2110.0,2145.0,2102.45,2138.45,4607710,9799922470.0,06-Nov-20,2126.853137458738,2099.82,2093.091862266101,2099.82,2177.7976442321497,2021.8423557678507,83.6337104318102,70.61053501541048,173941052.5,39.125,12768.966903621225
HDFC,2150.0,2169.95,2138.2,2152.1,3529739,7603377838.0,09-Nov-20,2154.090667326961,2122.08,2112.761241510734,2122.08,2175.4917309211646,2068.6682690788352,88.00492261305146,70.22348273952065,48180937.35000032,37.15000000000009,23611.65226529204
HDFC,2185.0,2288.8,2175.55,2272.1,8512622,19124668022.0,10-Nov-20,2246.624838034627,2150.31,2165.874161007156,2150.31,2296.2396816963355,2004.3803183036644,97.89413128129347,70.70558738236078,1021514640.0,72.5,65601.14932977068
HDFC,2279.0,2337.0,2273.0,2324.3,7235313,16694403655.0,11-Nov-20,2307.3505811013288,2197.5299999999997,2218.6827740047706,2197.5299999999997,2388.741134613003,2006.3188653869963,98.77370553361231,71.9021038090622,377683338.600002,88.625,84159.9342516957
HDFC,2297.25,2343.8,2267.45,2332.1,6398213,14719512309.0,12-Nov-20,2300.5661594885946,2243.8100000000004,2256.4885160031804,2243.8100000000004,2429.78188497187,2057.8381150281307,98.90978914096574,73.16919287177265,49906061.399998255,70.17500000000018,32581.603287924376
HDFC,2320.0,2323.3,2284.0,2306.75,3999928,9216175813.0,13-Nov-20,2304.085426787682,2277.4700000000003,2273.2423440021203,2277.4700000000003,2425.054816292155,2129.8851837078455,57.46179101675296,67.39830063366611,-101398174.79999964,57.82500000000027,-597.3293572903328
HDFC,2339.9,2364.75,2307.4,2349.0,7393052,17242915956.0,17-Nov-20,2332.313631231053,2316.85,2298.4948960014135,2316.85,2375.3842634701027,2258.315736529897,82.25229200572994,74.23918013824111,312356447.0,48.325000000000045,11606.259595597645
HDFC,2336.7,2369.4,2320.3,2364.9,4344487,10201897712.0,18-Nov-20,2348.239898519664,2335.4100000000003,2320.6299306676087,2335.4100000000003,2380.2444956477343,2290.5755043522663,87.66353676691182,79.7118017901855,69077343.3000004,53.22499999999991,17535.107724213874
HDFC,2336.0,2351.9,2311.0,2324.6,6936896,16143740175.0,19-Nov-20,2327.2282264286505,2335.4700000000003,2321.953287111739,2335.4700000000003,2380.2308981141655,2290.709101885835,34.437485179538925,75.60385700926987,-279556908.80000126,45.0,1008.2860049085007
HDFC,2330.0,2386.55,2326.55,2334.8,5321688,12505673533.0,20-Nov-20,2349.944892109421,2336.0099999999998,2326.235524741159,2336.0099999999998,2380.632550352783,2291.3874496472167,49.850755043622726,80.59875331957498,54281217.600001454,50.450000000000045,10199.319842042689
HDFC,2344.2,2347.85,2230.1,2250.8,6995598,15855018351.0,23-Nov-20,2266.427880933124,2324.82,2301.0903498274397,2324.82,2412.965833707482,2236.6741662925183,10.231850287666688,72.17438692028408,-587630232.0,88.875,-42721.51987294144
HDFC,2272.25,2272.25,2209.55,2217.7,4945274,11039617437.0,24-Nov-20,2232.3570821353883,2298.56,2273.2935665516266,2298.56,2421.896012583463,2175.223987416537,6.291339336851564,64.85458416123717,-163688569.4000018,90.22499999999991,-87347.76307889838
HDFC,2228.0,2252.15,2179.3,2191.35,6150483,13593069077.0,25-Nov-20,2210.0815622122686,2263.85,2245.9790443677507,2263.85,2391.446394933357,2136.2536050666426,3.8999850414942614,63.90886409193879,-162065227.04999945,67.77499999999986,-45385.98546512332
HDFC,2197.15,2245.0,2187.65,2238.4,5026304,11134205386.0,26-Nov-20,2215.1874192249416,2246.6099999999997,2243.4526962451673,2246.6099999999997,2355.0161437372894,2138.20385626271,59.234850448629516,64.400789334358,236487603.2000009,65.09999999999991,-14567.088778466048
HDFC,2240.0,2272.45,2202.2,2256.25,10179511,22801506316.0,27-Nov-20,2239.941222716887,2230.9,2247.718464163445,2230.9,2284.1289864640544,2177.671013535946,71.62983227574966,66.74124155009167,181704271.34999907,63.799999999999955,7588.472452110986
HDFC,2237.0,2324.0,2217.65,2306.95,7031670,16053479119.0,01-Dec-20,2283.025102002796,2242.13,2267.4623094422964,2242.13,2329.2526319620224,2155.007368037978,89.59753953075904,68.10137558147139,356505668.99999875,88.29999999999995,32579.59330361903
HDFC,2300.0,2304.0,2252.5,2276.35,3191550,7265961073.0,02-Dec-20,2276.62454700694,2253.8599999999997,2270.4248729615306,2253.8599999999997,2340.3271729617054,2167.392827038294,50.77802866047392,62.430370507745984,-97661429.99999972,78.92499999999995,31324.043761857254
HDFC,2287.0,2289.45,2235.0,2253.95,4528707,10221611674.0,03-Dec-20,2257.070654824876,2266.38,2264.9332486410203,2266.38,2319.1562067601403,2213.60379323986,31.06976034470685,55.70178497929365,-101443036.80000041,52.97499999999991,-3643.0449385211286
HDFC,2253.95,2284.9,2231.6,2245.9,3245440,7312486078.0,04-Dec-20,2253.1570689952678,2267.88,2258.588832427347,2267.88,2316.978146604419,2218.781853395581,24.29288396703727,49.820611098153314,-26125791.999999113,53.875,-12897.748371650621
HDFC,2240.0,2309.7,2221.2,2303.8,4910736,11205315398.0,07-Dec-20,2281.7995913443524,2277.3900000000003,2273.659221618231,2277.3900000000003,2333.188001756234,2221.5919982437667,81.70286589742247,55.4042530071526,284331614.40000045,70.90000000000009,3223.746102488828
HDFC,2315.0,2340.0,2292.05,2309.75,5262959,12186668785.0,08-Dec-20,2315.55457395735,2277.95,2285.689481078821,2277.95,2335.26688232963,2220.6331176703698,84.17003569954544,54.11801900131389,31314606.049999043,68.22499999999991,29526.8733780739
HDFC,2318.0,2334.65,2280.6,2306.7,3302661,7624232030.0,09-Dec-20,2308.5118424204,2284.02,2292.6929873858803,2284.02,2346.669844373218,2221.370155626782,73.94763030021147,49.08516250244497,-10073116.0500006,51.0,16165.499190940678
HDFC,2300.0,2303.0,2267.0,2289.1,2545081,5808940361.0,10-Dec-20,2282.418658188089,2291.05,2291.49532492392,2291.05,2343.9603014543304,2238.13969854567,30.790392609538983,52.16551726335156,-44793425.59999977,45.02500000000009,-22875.00368609586
HDFC,2307.0,2317.7,2272.0,2295.9,4577813,10508944241.0,11-Dec-20,2295.6254964980003,2301.05,2292.96354994928,2301.05,2317.91712779307,2284.1828722069304,52.30141712309425,51.5790616952725,31129128.400000833,40.84999999999991,-11084.860904014278
HDFC,2306.7,2315.65,2270.55,2302.65,3160235,7245930583.0,14-Dec-20,2292.8454950343885,2300.8199999999997,2296.1923666328535,2300.8199999999997,2317.5302663051116,2284.109733694888,70.50269562519637,59.19031572617591,21331586.25,45.399999999999864,3667.8740249801804
HDFC,2290.5,2357.4,2282.7,2350.35,5056502,11791167409.0,15-Dec-20,2331.8822792910987,2308.9399999999996,2314.2449110885686,2308.9399999999996,2357.1378941447383,2260.742105855261,95.38609462966274,66.51850130154747,241195145.39999908,59.90000000000009,18657.975940922704
HDFC,2377.95,2443.4,2365.5,2424.65,6532346,15712587606.0,16-Dec-20,2405.351401471998,2332.53,2351.0466073923794,2332.53,2446.2154564136795,2218.844543586321,98.72825618337049,75.63088267527432,485353307.8000012,76.30000000000018,70231.34236843287
HDFC,2434.9,2509.0,2420.15,2494.6,7379515,18267067625.0,17-Dec-20,2475.3750924010587,2373.63,2398.8977382615863,2373.63,2543.5089363046077,2203.7510636953925,99.46201820982796,76.68309461065914,516197074.2499986,83.375,86520.15647738847
HDFC,2482.0,2489.0,2431.0,2479.4,4189517,10305009813.0,18-Dec-20,2459.7130917478075,2410.3300000000004,2425.7318255077244,2410.3300000000004,2575.465529187343,2245.194470812658,79.52188230783307,67.94152595688175,-63680658.39999924,73.42499999999995,33028.67764193054
HDFC,2468.0,2478.95,2370.45,2414.8,3573982,8729453775.0,21-Dec-20,2442.5007666518745,2432.7599999999998,2422.087883671816,2432.7599999999998,2547.56077090326,2317.9592290967394,29.40811891853349,60.293617179038016,-230879237.19999966,83.25,-56749.22356930515
HDFC,2415.0,2439.9,2360.5,2403.65,4832004,11582915570.0,22-Dec-20,2397.1245822644187,2443.42,2415.9419224478775,2443.42,2525.0718401506206,2361.7681598493796,24.15368325727023,58.53387847622933,-53876844.60000044,93.95000000000005,-73711.72009705911
HDFC,2398.0,2419.65,2376.75,2403.05,2605828,6236006742.0,23-Dec-20,2393.0999060567315,2439.1000000000004,2411.6446149652515,2439.1000000000004,2527.706630677296,2350.493369322705,23.69798575776271,60.14540947757657,-1563496.799999763,61.15000000000009,-21775.639096550905
HDFC,2417.0,2464.65,2411.05,2455.15,2723426,6648298919.0,24-Dec-20,2441.1527682411784,2431.21,2426.1464099768345,2431.21,2499.892071896405,2362.527928103595,82.15782264699943,65.04755996204932,141890494.59999976,48.25,37371.456859107406
HDFC,2467.0,2485.0,2436.6,2476.45,2085391,5130918234.0,28-Dec-20,2460.410653925331,2430.6200000000003,2442.9142733178896,2430.6200000000003,2497.2523344929696,2363.987665507031,89.03005585385432,63.51441260610828,44418828.29999943,51.0,65650.1822881859
HDFC,2480.0,2530.0,2480.0,2518.95,4490464,11288129537.0,29-Dec-20,2513.800252490611,2451.45,2468.2595155452595,2451.45,2550.557719174553,2352.342280825447,95.6761107282869,63.27226299012767,190844720.0,49.200000000000045,51240.117705969955
HDFC,2518.95,2525.0,2483.0,2518.05,2902423,7264128977.0,30-Dec-20,2502.7809444040377,2474.3300000000004,2484.8563436968398,2474.3300000000004,2571.0542885731466,2377.605711426854,93.28255515638725,63.429331933933845,-2612180.699998944,46.0,23884.168603905695
HDFC,2518.7,2575.0,2504.4,2558.65,4956399,12672322865.0,31-Dec-20,2556.76003182956,2505.45,2509.4542291312264,2505.45,2586.3347327990887,2424.565267200911,97.93760840182789,69.22262225131692,201229799.39999956,56.299999999999955,24702.38569333463
HDFC,2549.0,2593.3,2541.15,2568.75,2054108,5289219587.0,01-Jan-21,2574.947172690044,2528.17,2529.2194860874843,2528.17,2601.9137997392263,2454.426200260774,98.4663759468522,68.05678415041137,20746490.799999814,61.375,60366.35918370243
HDFC,2576.9,2592.35,2533.15,2578.5,2795972,7181188494.0,04-Jan-21,2568.4050104936678,2548.5800000000004,2545.646324058323,2548.5800000000004,2605.2673707273343,2491.8926292726665,98.97416584157152,68.03902897964397,27260727.0,55.674999999999955,30202.91052358686
HDFC,2589.0,2659.45,2572.4,2651.85,5870743,15448439206.0,05-Jan-21,2631.428288719162,2575.16,2581.047549372215,2575.16,2672.462271299168,2477.8577287008316,99.82850887753463,68.86121089563511,430618999.0499995,73.12499999999977,34685.79172961465
HDFC,2664.7,2665.0,2619.0,2638.85,3401085,8987385763.0,06-Jan-21,2642.5054836912336,2599.32,2600.31503291481,2599.32,2685.0175378874796,2513.6224621125207,77.07526248722883,67.29925654564144,-44214105.0,66.52499999999986,57056.664767151844
HDFC,2670.0,2709.35,2647.4,2661.35,4106042,11007581807.0,07-Jan-21,2680.825429208956,2619.8599999999997,2620.660021943207,2619.8599999999997,2706.0474816894834,2533.672518310516,87.18547728150052,65.43250930840206,92385945.0,53.97499999999991,45073.77455408982
HDFC,2668.0,2674.4,2631.0,2657.5,4497042,11903528947.0,08-Jan-21,2646.9685955790496,2637.6099999999997,2632.940014628805,2637.6099999999997,2705.855930281404,2569.364069718595,75.75245774570112,64.62091669837395,-17313611.69999959,52.674999999999955,15051.231687647298
HDFC,2680.0,2762.0,2666.75,2751.2,5939812,16152540359.0,11-Jan-21,2719.368956290199,2672.15,2672.3600097525364,2672.15,2762.156360886178,2582.1436391138222,96.71576551371554,72.89770714168631,556560384.3999989,69.32500000000005,37061.38717809892
HDFC,2738.0,2760.0,2719.0,2747.55,3412213,9337751783.0,12-Jan-21,2736.567671185826,2691.29,2697.4233398350243,2691.29,2798.72610659351,2583.85389340649,90.61248414975589,81.06910199417021,-12454577.449998759,68.125,64545.26266175691
HDFC,2760.45,2777.15,2651.1,2670.9,5582165,15055421129.0,13-Jan-21,2697.0577059259267,2697.7,2688.5822265566826,2697.7,2792.5834811754485,2602.816518824551,24.82245244514739,76.08347556766952,-427872947.25000054,83.52500000000009,-13554.770401747137
HDFC,2670.0,2699.0,2647.15,2684.05,4253567,11365263176.0,14-Jan-21,2671.9370297917017,2702.2400000000002,2687.0714843711216,2702.2400000000002,2790.358199028189,2614.1218009718114,39.815787062784125,69.15941828545725,55934406.050000384,88.95000000000005,-53668.947775867084
HDFC,2661.0,2688.45,2615.6,2632.75,2582955,6833403182.0,15-Jan-21,2645.5757773557807,2697.29,2668.964322914081,2697.29,2799.6105600061483,2594.9694399938517,15.576899035448605,64.94543504911955,-132505591.50000048,62.34999999999991,-54704.34867352932
HDFC,2645.95,2647.4,2550.0,2566.5,5154593,13299213123.0,18-Jan-21,2580.070458133164,2660.35,2634.8095486093875,2660.35,2793.9404749597566,2526.7595250402433,6.055456171787398,56.638864315557996,-341491786.25,85.125,-80065.6922053875
HDFC,2585.0,2680.8,2575.0,2656.95,3569359,9388838395.0,19-Jan-21,2630.399014220761,2642.23,2642.189699072925,2642.23,2735.0333566201903,2549.42664337981,64.80251241153334,61.967924200043704,322848521.54999936,101.60000000000014,-7104.727166954472
HDFC,2666.0,2711.9,2622.6,2688.15,5771114,15384974616.0,20-Jan-21,2665.858726062247,2645.6800000000003,2657.5097993819504,2645.6800000000003,2744.8748990622707,2546.48510093773,75.4106239030518,62.65047637411651,180058756.80000156,97.55000000000018,73720.45646727915
HDFC,2687.95,2698.0,2641.25,2663.0,3200138,8541606461.0,21-Jan-21,2669.136912533147,2641.47,2659.3398662546338,2641.47,2734.0914499993073,2548.8485500006923,50.75107805133729,58.07870354372156,-80483470.70000029,73.02500000000009,32550.205038395383
HDFC,2669.0,2678.75,2583.05,2589.45,5013872,13154429479.0,22-Jan-21,2623.606960648377,2632.81,2636.043244169756,2632.81,2736.8955273319716,2528.7244726680283,17.424583640907116,51.67485917760668,-368770285.6000009,76.22499999999991,-34851.424476932545
HDFC,2630.45,2670.0,2543.0,2551.4,7761405,20268543191.0,25-Jan-21,2611.4528479057594,2629.79,2607.8288294465037,2629.79,2743.889811568533,2515.690188431467,10.375280493557995,41.22433799393162,-295321460.24999785,111.34999999999991,-56920.17112478879
HDFC,2546.3,2546.3,2458.25,2467.0,4858346,12121360028.0,27-Jan-21,2494.956108107574,2591.8,2560.885886297669,2591.8,2769.4667808003974,2414.133219199603,3.712431294196662,35.3162846167109,-410044402.40000045,107.52500000000009,-114408.71909816787
HDFC,2430.1,2454.0,2395.25,2425.75,5282970,12807903788.0,28-Jan-21,2424.375642488979,2539.3199999999997,2515.8405908651125,2539.3199999999997,2729.2779242884553,2349.362075711544,2.280743980603148,28.698130118407775,-217922512.5,73.40000000000009,-137621.71795367883
HDFC,2450.0,2460.0,2364.6,2377.8,7347695,17731030596.0,29-Jan-21,2413.1418895313427,2482.2799999999997,2469.8270605767416,2482.2799999999997,2657.23191625124,2307.3280837487596,1.2025622447144428,27.795394797468177,-352321975.2499987,77.07500000000005,-51177.06197141886
HDFC,2402.7,2602.1,2391.85,2579.25,7106502,17747779822.0,01-Feb-21,2497.400243045031,2480.2400000000002,2506.3013737178276,2480.2400000000002,2649.0746439566865,2311.405356043314,80.1297789393677,28.48319132035573,1431604827.8999987,152.82500000000005,117256.77650622724
HDFC,2625.0,2762.95,2612.0,2659.0,9253486,25006997372.0,02-Feb-21,2702.4407203944547,2501.76,2557.200915811885,2501.76,2732.153092344324,2271.3669076556766,87.82850044435362,34.04032842318425,737965508.5,180.5999999999999,280637.1049519805
HDFC,2695.0,2734.5,2618.0,2703.55,4782433,12853319780.0,03-Feb-21,2687.611050693235,2549.07,2605.98394387459,2549.07,2834.3781544575586,2263.7618455424417,91.50554234595428,40.970118726497226,213057390.15000087,133.7249999999999,141707.10372809722
HDFC,2740.4,2742.0,2659.0,2707.75,4108174,11078934149.0,04-Feb-21,2696.8025572918773,2605.4700000000003,2639.90596258306,2605.4700000000003,2880.183419766811,2330.7565802331897,91.96332813375199,46.694764695060954,17254330.799999252,99.75,10824.851233100715
HDFC,2724.5,2767.8,2696.2,2721.5,4575345,12493933544.0,05-Feb-21,2730.708513565644,2674.21,2667.103975055373,2674.21,2790.274021126158,2558.145978873842,94.05952199789873,51.57754945977053,62910993.75,77.30000000000018,49144.214944317515
HDFC,2765.0,2765.0,2711.1,2733.35,3807824,10411332364.0,08-Feb-21,2734.194743244436,2705.0299999999997,2689.185983370249,2705.0299999999997,2761.612974470879,2648.4470255291203,95.901913663302,57.57912600650453,45122714.399999656,62.75000000000023,28929.229139491617
HDFC,2760.0,2784.0,2710.45,2747.05,5586584,15344641030.0,09-Feb-21,2746.694765531137,2722.6400000000003,2708.4739889134994,2722.6400000000003,2758.667656043263,2686.6123439567377,97.61339766061917,58.80891769718822,76536200.80000152,63.725000000000136,10321.566491670443
HDFC,2745.95,2780.0,2739.2,2767.1,5602915,15487593018.0,10-Feb-21,2764.2027441073083,2735.35,2728.0159926089996,2735.35,2781.2034077247395,2689.4965922752604,98.92611785476161,58.81749080295416,112338445.74999847,57.17500000000018,10545.34937110616
HDFC,2744.1,2767.6,2737.45,2760.6,1935639,5326968204.0,11-Feb-21,2752.0463288867395,2745.92,2738.8773284059994,2745.92,2783.599079075409,2708.240920924591,72.92034370262866,59.752497457853785,-12581653.5,35.475000000000136,-1004.4086490206282
HDFC,2746.0,2809.0,2735.6,2791.5,2921180,8125663979.0,12-Feb-21,2781.637550236548,2759.92,2756.4182189373328,2759.92,2803.74822150134,2716.09177849866,92.26160551566753,65.40564944722146,90264462.00000027,51.77500000000009,19334.056453467532
HDFC,2819.0,2868.0,2805.0,2860.45,2847445,8108348529.0,15-Feb-21,2847.587408712021,2785.34,2791.095479291555,2785.34,2875.2863562350904,2695.39364376491,98.15201628814889,74.04565325968524,196331332.7499995,68.20000000000005,95865.72039085421
HDFC,2871.0,2896.0,2838.0,2858.65,2295100,6582170859.0,16-Feb-21,2867.923340595181,2807.6600000000003,2813.613652861037,2807.6600000000003,2905.167266395737,2710.1527336042636,94.40024738689293,80.0050848424461,-4131179.9999993737,60.5,109560.190714761
HDFC,2850.25,2856.6,2787.85,2805.35,2874649,8089368102.0,17-Feb-21,2814.036810059245,2815.31,2810.859101907358,2815.31,2902.3460672363412,2728.2739327636586,28.924178993084638,82.16962964117583,-153218791.70000052,63.375,-15003.237082098043
HDFC,2800.0,2806.0,2730.1,2745.15,2937262,8101051922.0,18-Feb-21,2758.0283685963323,2812.2200000000003,2788.956067938239,2812.2200000000003,2909.4659664971714,2714.974033502829,11.268651665386756,86.924694188733,-176823172.39999947,72.32500000000005,-123537.02330899621
HDFC,2725.0,2765.0,2714.15,2741.3,2275146,6234329819.0,19-Feb-21,2740.18890172323,2802.18,2773.070711958826,2802.18,2918.5977735570013,2685.7622264429983,10.452564159619556,81.85023870252462,-8759312.099999793,63.375,-101816.27765319527
HDFC,2741.3,2741.3,2638.15,2651.95,4090709,10942024844.0,22-Feb-21,2674.848013877301,2760.4800000000005,2732.697141305884,2760.4800000000005,2915.5035724010086,2605.4564275989924,2.396571813931274,72.17883940079514,-365504849.15000147,77.0,-94671.19403910654
HDFC,2670.35,2677.9,2621.0,2628.6,3022925,7981842805.0,23-Feb-21,2640.4369294640123,2714.47,2697.9980942039224,2714.47,2860.081445291818,2568.8585547081816,1.7083873391660518,65.22697652245824,-70585298.74999973,80.02500000000009,-100754.54850724954
HDFC,2610.1,2723.0,2610.1,2707.75,2950645,7835183617.0,24-Feb-21,2655.4138559535286,2694.95,2701.2487294692814,2694.95,2800.228321605033,2589.6716783949664,66.64397342606668,64.37964565249354,233543551.75000027,84.90000000000009,-5189.760133205644
HDFC,2718.5,2739.0,2677.0,2684.7,4758112,12859239613.0,25-Feb-21,2702.5928799069884,2682.8599999999997,2695.7324863128542,2682.8599999999997,2771.9538101103167,2593.7661898896827,48.12591931094624,64.47829356685315,-109674481.60000086,87.45000000000005,59720.170837404614
HDFC,2631.05,2631.05,2520.0,2539.4,8771431,22466145912.0,26-Feb-21,2561.2862840738303,2642.48,2643.6216575419026,2642.48,2772.6741742167233,2512.285825783277,10.687159812233759,51.80156483590004,-1274488924.2999976,86.52500000000009,-56853.99731863087
HDFC,2556.0,2614.6,2548.6,2606.0,3595993,9308531411.0,01-Mar-21,2588.584407978547,2633.29,2631.081105027935,2633.29,2766.5917329218746,2499.9882670781253,47.866311433995214,49.68672408154272,239493133.79999968,88.52500000000009,-78284.50139196456
HDFC,2615.0,2615.0,2541.4,2564.0,4086134,10489679518.0,02-Mar-21,2567.14036250402,2620.37,2608.72073668529,2620.37,2767.7261264419476,2473.013873558052,31.38696570967221,39.8722794970602,-171617628.0,69.79999999999995,2512.892169905951
HDFC,2608.9,2664.15,2592.15,2654.9,5640063,14814933877.0,03-Mar-21,2626.7319845540733,2609.8,2624.1138244568597,2609.8,2731.0941053801694,2488.505894619831,72.44715854040929,47.66145086207853,512681726.7000005,72.79999999999995,28820.559522736534
HDFC,2610.0,2610.0,2568.0,2582.95,5315682,13737220189.0,04-Mar-21,2584.2817890535966,2589.45,2610.3925496379065,2589.45,2677.4986229306073,2501.4013770693923,37.20291308137676,40.34990402692524,-382463319.90000147,57.0,16416.121769957605
HDFC,2573.6,2579.9,2523.5,2543.9,4254126,10853977689.0,05-Mar-21,2551.4001440013767,2590.35,2588.2283664252714,2590.35,2675.897121517771,2504.8028784822286,24.346426092262348,34.23195300002318,-166123620.29999885,49.200000000000045,-40192.14364076029
HDFC,2555.05,2560.0,2505.4,2510.25,2179821,5505333730.0,08-Mar-21,2525.589821366066,2571.2,2562.2355776168474,2571.2,2679.161960893534,2463.2380391064657,15.258677720677952,30.07750003766786,-73350976.6500002,55.5,-48521.17465794462
HDFC,2513.1,2584.4,2513.1,2577.3,2877662,7364925571.0,09-Mar-21,2559.3435125459487,2573.86,2567.257051744565,2573.86,2681.590111853543,2466.1298881464572,65.9335031148041,35.17737722178124,192947237.10000053,62.950000000000045,-3911.9423098455118
HDFC,2590.4,2609.4,2580.6,2599.8,2569360,6671472758.0,10-Mar-21,2596.5504086620795,2562.84,2578.1047011630435,2562.84,2634.28212342853,2491.39787657147,75.69002893364399,40.05131363713844,57810600.0,50.05000000000018,45804.441410402425
HDFC,2662.0,2667.95,2556.35,2568.0,3487185,9093216420.0,12-Mar-21,2607.6094098821827,2559.85,2574.736467442029,2559.85,2628.2714147762044,2491.4285852237954,41.828153309376845,45.333287524001385,-110892483.00000064,70.20000000000005,53363.330560787275
HDFC,2565.0,2568.0,2496.05,2535.5,2905477,7325465979.0,15-Mar-21,2521.26104560456,2558.17,2561.6576449613526,2558.17,2628.9223709848475,2487.4176290151527,21.8486861464646,46.44470599562204,-94428002.5,91.77499999999986,-71766.59697714457
HDFC,2556.5,2562.65,2503.0,2510.4,2446483,6188680433.0,16-Mar-21,2529.623313548469,2558.2,2544.5717633075687,2558.2,2628.8508315589947,2487.549168441005,12.572650489068977,47.0257266467053,-61406723.29999978,65.79999999999995,-98233.79808071084
HDFC,2509.1,2542.0,2502.75,2515.55,3362442,8476407085.0,17-Mar-21,2520.908043915702,2545.85,2534.897842205046,2545.85,2621.23660358431,2470.4633964156897,25.544384751528554,41.3975156388959,17316576.300000306,49.450000000000045,-5123.898265158517
HDFC,2549.0,2561.45,2501.0,2514.6,3460891,8752416460.0,18-Mar-21,2528.9488920627664,2528.8100000000004,2528.131894803364,2528.8100000000004,2576.7400740660655,2480.8799259339353,24.218677803775975,39.69219430680786,-3287846.450000944,49.84999999999991,1629.7948239384095
HDFC,2486.0,2567.0,2481.7,2531.65,5277763,13320434189.0,19-Mar-21,2523.8788079343462,2521.54,2529.304596535576,2521.54,2544.0174776160216,2499.0625223839784,73.52960945954283,52.54810795338237,89985859.15000096,72.875,2173.2314207429636
HDFC,2530.1,2547.35,2485.0,2531.85,3367784,8474065237.0,22-Mar-21,2516.2139962064075,2520.8100000000004,2530.153064357051,2520.8100000000004,2541.156670488775,2500.4633295112258,73.92762247446774,45.77688920295666,673556.7999993874,73.82500000000005,-13123.196802879116
